episode,timestep,reward
5291,2296000,1956.4775
5295,2298000,1871.0009
5299,2300000,1703.7274
5302,2302000,2154.7743
5305,2304000,2411.5602
5308,2306000,1681.3349
5311,2308000,2767.8898
5314,2310000,2215.8931
5316,2312000,2759.0633
5320,2314000,2125.9832
5322,2316000,2690.1915
5324,2318000,3276.8301
5327,2320000,2007.1375
5331,2322000,2279.2668
5334,2324000,1995.4458
5337,2326000,1652.5037
5341,2328000,2245.6216
5346,2330000,1472.3015
5349,2332000,2375.4145
5351,2334000,1850.6664
5355,2336000,2353.4659
5360,2338000,1448.7478
5364,2340000,1663.1186
5367,2342000,2136.7825
5371,2344000,1799.1245
5375,2346000,1378.2967
5379,2348000,1708.1281
5382,2350000,2063.4339
5386,2352000,2106.2108
5388,2354000,2706.5444
5393,2356000,1405.1695
5397,2358000,1606.7264
5401,2360000,1831.5296
5409,2362000,1014.9934
5415,2364000,1082.6071
5417,2366000,2586.6411
5420,2368000,2780.0001
5425,2370000,1458.3431
5429,2372000,1356.6296
5435,2374000,1264.4338
5440,2376000,1365.3222
5444,2378000,1519.8749
5448,2380000,1253.6896
5452,2382000,2053.0914
5458,2384000,1393.7203
5463,2386000,1090.1712
5466,2388000,2407.5749
5472,2390000,1237.2807
5478,2392000,1086.1137
5483,2394000,1391.642
5488,2396000,1345.2938
5492,2398000,1391.7394
5497,2400000,1358.7045
5500,2402000,2448.7022
5506,2404000,995.2273
5511,2406000,1557.4592
5514,2408000,2056.5021
5519,2410000,1608.0588
5521,2412000,3212.8523
5526,2414000,1217.9931
5531,2416000,1247.1571
5537,2418000,1272.1917
5541,2420000,1609.4302
5544,2422000,2096.6399
5548,2424000,1760.5698
5551,2426000,1744.2883
5554,2428000,3073.7195
5557,2430000,2173.7823
5560,2432000,2179.4706
5566,2434000,1154.1733
5569,2436000,2189.034
5571,2438000,2406.0708
5580,2440000,958.2056
5585,2442000,1389.3631
5589,2444000,1496.0852
5591,2446000,3325.2287
5594,2448000,2047.9029
5597,2450000,2544.1916
5603,2452000,1288.0857
5606,2454000,1806.241
5610,2456000,1659.6871
5612,2458000,2853.4703
5615,2460000,2682.3557
5618,2462000,2534.6355
5623,2464000,1412.3592
5626,2466000,2118.7094
5631,2468000,1538.4318
5635,2470000,1571.5496
5638,2472000,2326.1545
5642,2474000,1569.0707
5645,2476000,2260.7378
5649,2478000,1794.7204
5651,2480000,2059.7218
5654,2482000,3164.9595
5657,2484000,1646.8124
5659,2486000,2783.3639
5663,2488000,2436.3793
5666,2490000,2181.7416
5669,2492000,1611.8877
5672,2494000,2435.1556
5675,2496000,2195.2235
5680,2498000,1589.0822
5682,2500000,2037.2677
5685,2502000,3129.3642
5688,2504000,2203.2045
5692,2506000,1784.6504
5694,2508000,3399.3667
5696,2510000,3370.9392
5698,2512000,2144.7421
5701,2514000,2439.6885
5704,2516000,2545.8163
5707,2518000,2629.2329
5709,2520000,3372.5668
5711,2522000,3355.1671
5713,2524000,2525.1894
5716,2526000,2892.6407
5719,2528000,2136.9155
5722,2530000,2036.4239
5724,2532000,3319.242
5726,2534000,2934.7723
5728,2536000,3350.6139
5732,2538000,1810.4869
5735,2540000,2877.6878
5739,2542000,1734.8332
5741,2544000,2623.63
5743,2546000,3158.5534
5746,2548000,2667.242
5749,2550000,2168.6851
5751,2552000,3366.966
5753,2554000,2652.324
5755,2556000,3100.7572
5757,2558000,3096.9029
5759,2560000,3398.2879
5762,2562000,3087.2188
5764,2564000,3371.9341
5767,2566000,2229.5363
5769,2568000,3270.1943
5771,2570000,2937.6778
5773,2572000,3390.2351
5775,2574000,3302.309
5778,2576000,2179.1045
5781,2578000,2359.5618
5783,2580000,3081.2639
5786,2582000,2607.8628
5788,2584000,2679.5758
5790,2586000,3191.6044
5793,2588000,2592.2843
5795,2590000,3363.2017
5798,2592000,2554.3514
5800,2594000,3371.4172
5803,2596000,2422.5176
5805,2598000,2941.9814
5808,2600000,2623.5568
5810,2602000,2996.5592
5812,2604000,3379.1708
5814,2606000,3344.1179
5816,2608000,3330.6063
5819,2610000,2561.7163
5821,2612000,3346.644
5823,2614000,2945.5161
5826,2616000,2417.5235
5828,2618000,2331.7172
5831,2620000,3126.1684
5833,2622000,2647.6281
5836,2624000,2363.7475
5838,2626000,2575.0564
5841,2628000,2748.9481
5844,2630000,2185.0543
5846,2632000,2697.752
5849,2634000,2983.5529
5852,2636000,2520.7232
5854,2638000,2835.9191
5858,2640000,1950.2133
5860,2642000,2335.5338
5863,2644000,2879.6654
5865,2646000,3355.1298
5867,2648000,2458.6391
5870,2650000,2455.4794
5873,2652000,2773.8225
5876,2654000,1967.0179
5880,2656000,1730.9064
5882,2658000,2471.1647
5885,2660000,2805.6406
5887,2662000,2543.9706
5890,2664000,2532.5916
5893,2666000,2574.8269
5896,2668000,2471.7826
5899,2670000,1864.3431
5902,2672000,2328.0441
5905,2674000,2461.9274
5908,2676000,2473.1068
5910,2678000,2512.754
5913,2680000,2699.7647
5915,2682000,2177.6652
5917,2684000,3191.7564
5921,2686000,2426.338
5923,2688000,2385.4294
5927,2690000,2212.1915
5929,2692000,2260.689
5932,2694000,2533.0062
5934,2696000,2541.6141
5937,2698000,3029.0418
5941,2700000,1766.4849
5944,2702000,2173.6888
5948,2704000,1746.2096
5951,2706000,2049.6886
5953,2708000,3358.9221
5957,2710000,1972.0131
5960,2712000,2244.3802
5963,2714000,1602.2808
5966,2716000,2593.0235
5969,2718000,2594.778
5972,2720000,1908.3736
5975,2722000,2165.1946
5978,2724000,2633.4075
5981,2726000,2189.0652
5983,2728000,2366.7624
5987,2730000,1955.1996
5989,2732000,2984.8111
5991,2734000,3360.3915
5995,2736000,2431.3957
5997,2738000,2626.7306
5999,2740000,2637.0956
6003,2742000,2155.8912
6006,2744000,2371.4746
6008,2746000,3114.5809
6012,2748000,1782.6462
6015,2750000,1821.1427
6018,2752000,2670.6028
6022,2754000,1707.597
6025,2756000,2263.8943
6027,2758000,3270.6772
6030,2760000,2119.7299
6033,2762000,2167.5622
6037,2764000,1700.5714
6041,2766000,1975.1981
6043,2768000,2640.8285
6046,2770000,2312.4896
6050,2772000,1926.7094
6052,2774000,2616.0037
6055,2776000,2581.9039
6059,2778000,1884.5637
6062,2780000,1778.6584
6065,2782000,2395.0674
6067,2784000,3220.5771
6071,2786000,1987.3579
6073,2788000,2340.2606
6076,2790000,3057.2396
6079,2792000,1990.2637
6082,2794000,2071.9253
6085,2796000,2426.7151
6088,2798000,2243.7509
6090,2800000,3396.9848
6093,2802000,2424.8495
6095,2804000,3324.3554
6097,2806000,2151.674
6101,2808000,2301.8725
6104,2810000,2045.1263
6106,2812000,3394.7198
6108,2814000,2740.3949
6113,2816000,1832.4058
6116,2818000,1879.4181
6118,2820000,2557.9337
6122,2822000,2009.6625
6125,2824000,2379.1069
6127,2826000,3219.4706
6129,2828000,3312.3668
6132,2830000,2620.5333
6135,2832000,2514.7985
6137,2834000,3080.1786
6139,2836000,3275.0682
6143,2838000,1929.9205
6145,2840000,2808.1462
6149,2842000,2014.0379
6152,2844000,2233.3984
6155,2846000,2342.3546
6158,2848000,2015.6942
6161,2850000,2281.6947
6163,2852000,3355.8622
6166,2854000,2460.4613
6169,2856000,2521.8089
6171,2858000,2710.2553
6174,2860000,2380.0568
6177,2862000,2747.6612
6179,2864000,2812.806
6182,2866000,2677.2715
6184,2868000,3441.9448
6186,2870000,3228.6228
6188,2872000,3386.5375
6192,2874000,1972.092
6194,2876000,2158.6702
6197,2878000,2926.4656
6200,2880000,1899.0683
6203,2882000,2288.8901
6206,2884000,2750.1412
6209,2886000,2438.1039
6212,2888000,2204.9738
6214,2890000,3373.4021
6217,2892000,1882.621
6219,2894000,3242.6726
6222,2896000,2786.514
6224,2898000,2091.1774
6227,2900000,3067.5569
6230,2902000,1618.1672
6233,2904000,2686.0748
6236,2906000,2576.4748
6238,2908000,2655.9721
6240,2910000,3443.2079
6243,2912000,2115.7633
6245,2914000,3039.7768
6248,2916000,3161.2369
6251,2918000,2128.5365
6255,2920000,1992.9976
6257,2922000,2399.3014
6260,2924000,2028.6738
6264,2926000,1671.2401
6268,2928000,2107.2219
6271,2930000,1982.3247
6274,2932000,2775.0559
6278,2934000,2023.3546
6282,2936000,1180.6465
6284,2938000,3380.2273
6287,2940000,2941.5446
6289,2942000,1902.0147
6293,2944000,2521.3076
6295,2946000,2960.1863
6298,2948000,2621.5217
6300,2950000,3360.0447
6303,2952000,2379.5104
6305,2954000,3249.3984
6307,2956000,2868.8299
6309,2958000,3198.4422
6311,2960000,3132.7506
6314,2962000,2462.3485
6317,2964000,2993.9828
6319,2966000,2530.5284
6322,2968000,2130.3611
6325,2970000,2763.2207
6328,2972000,2489.9481
6330,2974000,3424.2504
6332,2976000,3377.8203
6334,2978000,2867.3684
6337,2980000,2305.6803
6340,2982000,2689.6297
6343,2984000,2147.0932
6345,2986000,3359.7753
6348,2988000,2166.5064
6350,2990000,3283.4172
6352,2992000,3399.3999
6355,2994000,1996.1999
6357,2996000,2845.5117
6360,2998000,2814.303
6362,3000000,3297.248
