episode,timestep,reward
6973,2284000,1325.2673
6979,2286000,1223.1162
6985,2288000,1152.4106
6990,2290000,1331.1282
6995,2292000,1341.0099
7001,2294000,1157.7795
7006,2296000,1211.8603
7011,2298000,1425.6498
7016,2300000,1311.3685
7022,2302000,1114.0542
7028,2304000,1314.6367
7033,2306000,1250.5737
7038,2308000,1301.3669
7044,2310000,1264.6561
7049,2312000,1139.5653
7055,2314000,1307.3652
7060,2316000,1190.1132
7067,2318000,1052.2492
7072,2320000,1187.2011
7076,2322000,1772.1708
7080,2324000,1650.5206
7085,2326000,1483.6122
7090,2328000,1230.7154
7095,2330000,1566.0029
7100,2332000,1319.3862
7104,2334000,1566.3902
7110,2336000,1163.3502
7115,2338000,1252.9824
7122,2340000,1082.1958
7127,2342000,1256.853
7132,2344000,1245.9699
7138,2346000,1260.9609
7143,2348000,1346.879
7148,2350000,1379.5145
7152,2352000,1474.1706
7158,2354000,1282.8423
7163,2356000,1286.8649
7168,2358000,1366.122
7174,2360000,1157.0293
7180,2362000,1145.7596
7185,2364000,1438.9892
7190,2366000,1355.1169
7194,2368000,1722.6969
7199,2370000,1302.5878
7203,2372000,1822.459
7207,2374000,1673.218
7211,2376000,1751.7831
7215,2378000,1503.631
7219,2380000,1494.0113
7223,2382000,1919.6886
7229,2384000,972.6403
7232,2386000,1766.7689
7237,2388000,1619.2774
7242,2390000,1613.7468
7245,2392000,1876.8802
7249,2394000,1690.2403
7252,2396000,2570.421
7255,2398000,1998.9265
7258,2400000,2317.3097
7262,2402000,1193.2325
7266,2404000,2268.5756
7271,2406000,1213.5718
7275,2408000,1833.8825
7279,2410000,1557.306
7283,2412000,1664.311
7285,2414000,2116.453
7289,2416000,2325.4814
7292,2418000,2204.3047
7295,2420000,2008.8964
7298,2422000,2048.1052
7301,2424000,2244.3264
7304,2426000,2303.4517
7307,2428000,2322.0511
7309,2430000,3225.4332
7313,2432000,1697.0996
7316,2434000,1676.7415
7320,2436000,2019.8529
7322,2438000,3104.5312
7324,2440000,2502.3776
7327,2442000,2552.2081
7330,2444000,2238.7576
7332,2446000,3130.2985
7335,2448000,2282.9921
7337,2450000,3113.7165
7339,2452000,3108.2777
7342,2454000,1610.4556
7345,2456000,2491.4516
7347,2458000,2443.0089
7349,2460000,3126.547
7353,2462000,2251.4515
7356,2464000,2209.5247
7358,2466000,2053.5559
7361,2468000,2615.0088
7364,2470000,1969.5916
7366,2472000,3002.6326
7369,2474000,2560.9773
7373,2476000,1756.4036
7376,2478000,2321.9282
7381,2480000,1354.8486
7384,2482000,2177.4011
7386,2484000,2506.5161
7389,2486000,2543.3394
7392,2488000,2087.5364
7394,2490000,3164.815
7396,2492000,2716.2959
7399,2494000,2595.6816
7402,2496000,2430.0558
7404,2498000,2184.8426
7407,2500000,2405.7851
7409,2502000,3119.4057
7411,2504000,3112.8684
7413,2506000,3135.2822
7415,2508000,3119.7636
7418,2510000,2002.0656
7420,2512000,2905.2426
7424,2514000,2366.9311
7426,2516000,3112.8285
7428,2518000,3117.2221
7430,2520000,2338.4323
7433,2522000,2605.2152
7435,2524000,3152.9201
7437,2526000,3133.6466
7439,2528000,2802.2306
7441,2530000,2683.2843
7444,2532000,2809.1865
7446,2534000,3177.5395
7448,2536000,3123.396
7451,2538000,1435.9046
7454,2540000,2987.0837
7456,2542000,3127.9555
7458,2544000,3074.5696
7460,2546000,3135.3946
7462,2548000,3166.1545
7464,2550000,3186.9585
7466,2552000,3153.5312
7468,2554000,2412.6167
7470,2556000,3156.2144
7472,2558000,3135.1887
7475,2560000,3109.7239
7477,2562000,2960.4895
7480,2564000,1953.6782
7482,2566000,2656.7287
7485,2568000,2549.8444
7488,2570000,2625.0552
7490,2572000,3164.2251
7492,2574000,2296.8584
7494,2576000,2874.5617
7498,2578000,2269.1466
7500,2580000,2259.4215
7503,2582000,2699.9017
7505,2584000,2416.9336
7508,2586000,2780.8095
7510,2588000,3227.4758
7512,2590000,2569.4665
7515,2592000,2600.5186
7517,2594000,3168.6975
7519,2596000,3195.5461
7523,2598000,1481.3491
7525,2600000,3158.4918
7529,2602000,1989.0611
7531,2604000,3154.441
7534,2606000,2167.5831
7536,2608000,2470.1927
7540,2610000,2249.2503
7543,2612000,1540.6675
7547,2614000,1918.3024
7549,2616000,2386.6766
7553,2618000,2396.0268
7555,2620000,3165.8674
7558,2622000,1691.1386
7561,2624000,2730.2302
7564,2626000,1972.2846
7567,2628000,1813.3189
7571,2630000,2092.0152
7575,2632000,1242.5431
7580,2634000,1619.6632
7584,2636000,1344.3339
7587,2638000,2647.8944
7589,2640000,2163.3513
7594,2642000,1724.965
7597,2644000,2092.7191
7601,2646000,1651.1463
7604,2648000,2129.5101
7607,2650000,1848.42
7610,2652000,2487.2361
7614,2654000,1509.5303
7618,2656000,1845.009
7622,2658000,1658.5741
7626,2660000,1826.8551
7629,2662000,1503.3659
7633,2664000,2097.6582
7637,2666000,1942.9361
7641,2668000,1597.7568
7646,2670000,1184.9423
7650,2672000,1931.3835
7653,2674000,1978.4288
7655,2676000,3266.9131
7657,2678000,2466.9575
7659,2680000,3154.4424
7663,2682000,1670.4753
7667,2684000,2184.5127
7671,2686000,1867.2166
7675,2688000,1128.0229
7678,2690000,2796.5317
7681,2692000,2116.4537
7685,2694000,1459.5197
7690,2696000,1678.2763
7692,2698000,3345.2475
7696,2700000,1650.3947
7700,2702000,1312.2027
7703,2704000,2429.1437
7706,2706000,2254.5439
7709,2708000,1886.9599
7712,2710000,2570.6954
7714,2712000,2740.7631
7718,2714000,2196.3935
7721,2716000,2239.7726
7725,2718000,1548.5731
7729,2720000,1796.0898
7732,2722000,1570.2259
7736,2724000,2059.8586
7739,2726000,2106.5754
7743,2728000,1828.7576
7747,2730000,1482.2147
7751,2732000,1912.0889
7753,2734000,3188.9696
7756,2736000,1954.315
7759,2738000,2310.4731
7764,2740000,1351.128
7768,2742000,1891.0766
7770,2744000,3146.0899
7775,2746000,1390.4511
7777,2748000,2450.0322
7781,2750000,2008.6035
7784,2752000,1846.3732
7788,2754000,1704.5838
7792,2756000,1938.4065
7796,2758000,1146.9736
7800,2760000,1680.1466
7803,2762000,2568.0994
7808,2764000,1361.9024
7813,2766000,1405.4387
7816,2768000,2223.4193
7822,2770000,1222.9203
7827,2772000,1493.9897
7831,2774000,1081.449
7835,2776000,2155.632
7838,2778000,1993.6274
7841,2780000,2195.6462
7845,2782000,1745.71
7850,2784000,1387.5099
7855,2786000,1477.5671
7861,2788000,1162.9659
7865,2790000,1499.1447
7868,2792000,2343.5996
7872,2794000,1879.6941
7876,2796000,1456.5307
7879,2798000,2327.4274
7884,2800000,1266.2453
7888,2802000,1667.1722
7893,2804000,1401.5982
7897,2806000,1650.9322
7902,2808000,1493.0364
7906,2810000,1296.7379
7909,2812000,2848.7516
7915,2814000,1245.735
7919,2816000,1449.2642
7923,2818000,1789.789
7926,2820000,1772.0285
7930,2822000,2016.3519
7935,2824000,1445.1283
7939,2826000,1812.7145
7943,2828000,1689.948
7946,2830000,1897.662
7952,2832000,1322.7412
7955,2834000,2036.356
7958,2836000,2177.2476
7962,2838000,1855.2747
7967,2840000,1474.8049
7971,2842000,1392.8151
7975,2844000,1777.5615
7980,2846000,1615.0434
7984,2848000,1311.5155
7989,2850000,1477.3682
7993,2852000,1820.0478
7995,2854000,2439.8235
7998,2856000,2267.5245
8002,2858000,2244.8411
8005,2860000,2168.4755
8007,2862000,2145.3133
8011,2864000,2126.7146
8015,2866000,1619.8237
8018,2868000,2624.7832
8022,2870000,1790.1744
8024,2872000,3272.5351
8028,2874000,1773.4848
8033,2876000,1334.795
8035,2878000,3207.0365
8038,2880000,2047.3594
8042,2882000,1723.6514
8045,2884000,2224.9438
8048,2886000,2323.1193
8052,2888000,1887.3175
8056,2890000,1527.3894
8060,2892000,1795.6523
8063,2894000,2321.8335
8067,2896000,1608.3219
8071,2898000,1726.3771
8073,2900000,2466.5108
8077,2902000,2062.9641
8080,2904000,2016.5964
8082,2906000,3026.3752
8086,2908000,2114.2757
8088,2910000,2129.2181
8093,2912000,1977.5948
8098,2914000,1299.7449
8102,2916000,1519.6295
8106,2918000,1545.0146
8108,2920000,2703.8772
8111,2922000,2916.5601
8117,2924000,1144.4605
8120,2926000,1469.0242
8125,2928000,1795.6649
8131,2930000,1176.7337
8135,2932000,1782.626
8141,2934000,1126.7204
8146,2936000,1309.861
8150,2938000,1572.5297
8155,2940000,1297.8198
8160,2942000,1650.722
8163,2944000,1711.9354
8169,2946000,1416.4156
8173,2948000,1610.1133
8178,2950000,1492.3051
8183,2952000,1189.8307
8188,2954000,1430.7268
8192,2956000,1767.6348
8197,2958000,1397.7364
8202,2960000,1399.4358
8207,2962000,1346.9307
8211,2964000,1783.3708
8218,2966000,1031.4211
8222,2968000,1636.1612
8227,2970000,1206.9963
8234,2972000,1098.8791
8238,2974000,1372.5501
8244,2976000,1368.6381
8249,2978000,1148.5116
8254,2980000,1481.8369
8259,2982000,1364.6422
8265,2984000,1314.7786
8270,2986000,1205.6313
8276,2988000,1271.9355
8281,2990000,1335.1791
8286,2992000,1407.6102
8291,2994000,1210.2645
8296,2996000,1348.5251
8301,2998000,1558.2528
8306,3000000,1405.5714
