episode,timestep,reward
3498,480000,206.2325
3517,482000,216.6074
3536,484000,210.2421
3556,486000,194.2485
3578,488000,185.6906
3599,490000,189.5422
3622,492000,174.2245
3644,494000,191.0379
3666,496000,192.8964
3687,498000,199.1878
3708,500000,206.4361
3728,502000,198.472
3748,504000,197.3804
3770,506000,177.7048
3787,508000,217.2943
3806,510000,208.885
3827,512000,174.0797
3846,514000,183.6556
3863,516000,229.0111
3880,518000,213.2711
3898,520000,219.3921
3918,522000,195.0356
3938,524000,162.8584
3958,526000,179.3256
3982,528000,154.1846
3999,530000,209.2338
4018,532000,200.1866
4035,534000,228.9897
4051,536000,226.381
4067,538000,217.6879
4082,540000,238.309
4099,542000,218.7937
4117,544000,205.5043
4132,546000,224.8225
4148,548000,245.1779
4165,550000,222.562
4180,552000,238.0864
4197,554000,228.3068
4215,556000,200.9293
4232,558000,236.786
4249,560000,225.793
4267,562000,232.181
4284,564000,211.8711
4302,566000,230.7487
4318,568000,237.0038
4335,570000,238.3938
4351,572000,246.3493
4368,574000,231.9888
4384,576000,241.6056
4401,578000,233.5188
4417,580000,239.4137
4434,582000,243.1364
4453,584000,220.9609
4470,586000,226.8092
4488,588000,234.1166
4505,590000,225.4482
4523,592000,226.7069
4541,594000,230.607
4558,596000,224.5284
4578,598000,197.948
4595,600000,230.1294
4614,602000,212.9144
4635,604000,189.3197
4654,606000,213.9156
4676,608000,196.4348
4697,610000,179.4431
4716,612000,213.536
4737,614000,183.6922
4755,616000,218.7371
4774,618000,215.4089
4792,620000,219.7332
4808,622000,238.6057
4825,624000,215.3708
4843,626000,232.1598
4859,628000,237.8465
4876,630000,236.766
4893,632000,240.5756
4908,634000,244.8505
4924,636000,239.1159
4940,638000,232.987
4956,640000,240.7337
4972,642000,238.2248
4988,644000,244.9331
5004,646000,233.5593
5022,648000,217.6386
5039,650000,219.1681
5054,652000,235.9184
5070,654000,243.2866
5084,656000,269.3591
5099,658000,246.9434
5114,660000,261.3365
5128,662000,270.58
5142,664000,285.1492
5156,666000,269.2957
5170,668000,267.2533
5182,670000,309.5975
5196,672000,269.7162
5210,674000,266.7318
5226,676000,234.9428
5242,678000,230.9699
5257,680000,260.6856
5272,682000,238.9684
5288,684000,234.9718
5302,686000,257.2641
5319,688000,212.5923
5334,690000,259.5032
5348,692000,264.9901
5363,694000,236.2428
5377,696000,286.6944
5390,698000,285.1943
5405,700000,245.7819
5417,702000,280.4284
5431,704000,275.2853
5445,706000,266.218
5459,708000,260.0971
5474,710000,244.6349
5486,712000,276.8048
5498,714000,306.8672
5510,716000,296.067
5525,718000,236.849
5539,720000,227.7668
5556,722000,181.4333
5571,724000,222.3934
5586,726000,205.8185
5600,728000,221.0559
5614,730000,221.1358
5628,732000,218.5985
5642,734000,212.9081
5652,736000,310.3793
5666,738000,221.3121
5678,740000,279.9754
5691,742000,240.3819
5704,744000,228.9802
5719,746000,228.1722
5731,748000,262.2409
5742,750000,280.192
5753,752000,278.3999
5763,754000,349.3952
5774,756000,293.2265
5785,758000,309.3082
5798,760000,250.2093
5814,762000,196.0835
5829,764000,222.9106
5843,766000,237.1341
5859,768000,231.8487
5874,770000,235.0745
5889,772000,233.013
5903,774000,242.7109
5920,776000,196.8444
5938,778000,197.5857
5954,780000,222.4967
5967,782000,278.861
5981,784000,276.432
5995,786000,253.0749
6008,788000,273.8653
6022,790000,293.3138
6035,792000,280.766
6049,794000,263.9745
6062,796000,283.2783
6076,798000,247.5694
6090,800000,251.8909
6102,802000,283.8762
6114,804000,313.4999
6127,806000,259.1331
6139,808000,290.529
6151,810000,285.9238
6162,812000,327.4465
6173,814000,323.3839
6185,816000,285.4363
6197,818000,320.2229
6210,820000,287.0103
6221,822000,308.3629
6233,824000,301.1017
6245,826000,321.0538
6256,828000,329.3108
6264,830000,369.5623
6276,832000,305.2012
6290,834000,251.3667
6302,836000,302.1157
6314,838000,318.8913
6328,840000,246.7506
6341,842000,282.685
6354,844000,283.081
6368,846000,289.201
6378,848000,356.1145
6391,850000,310.5428
6403,852000,312.9267
6414,854000,357.4858
6426,856000,338.7944
6437,858000,333.4802
6447,860000,410.3509
6458,862000,340.4543
6471,864000,310.4811
6481,866000,369.3058
6492,868000,348.2069
6504,870000,346.1098
6516,872000,352.513
6528,874000,372.1614
6540,876000,350.5572
6552,878000,380.396
6563,880000,382.7093
6577,882000,333.998
6590,884000,334.3685
6601,886000,394.8208
6615,888000,342.564
6627,890000,393.9016
6641,892000,320.5608
6652,894000,372.3297
6666,896000,332.3328
6679,898000,344.4005
6691,900000,419.0255
6702,902000,404.0107
6716,904000,314.9898
6730,906000,307.7476
6742,908000,405.036
6756,910000,304.4924
6772,912000,240.392
6786,914000,278.5228
6800,916000,271.8025
6816,918000,224.0861
6829,920000,332.5986
6841,922000,321.7666
6852,924000,330.9679
6864,926000,343.0906
6878,928000,255.8475
6891,930000,241.7627
6906,932000,259.548
6919,934000,269.1163
6931,936000,319.559
6946,938000,238.1767
6962,940000,244.0746
6979,942000,221.9628
6995,944000,226.3726
7011,946000,256.9735
7028,948000,240.7398
7044,950000,235.5464
7054,952000,349.2379
7065,954000,368.9366
7074,956000,417.7439
7083,958000,381.1771
7092,960000,430.6851
7103,962000,313.0621
7114,964000,306.8197
7127,966000,296.4518
7138,968000,315.3912
7151,970000,267.5897
7161,972000,322.6666
7173,974000,287.1672
7185,976000,242.3417
7199,978000,217.011
7218,980000,162.4842
7232,982000,194.6532
7243,984000,303.9039
7258,986000,230.03
7271,988000,266.4713
7284,990000,245.6879
7297,992000,246.9952
7307,994000,364.93
7318,996000,303.066
7328,998000,364.3781
7337,1000000,393.7522
7346,1002000,414.3735
7355,1004000,391.4809
7365,1006000,334.5495
7375,1008000,365.2448
7387,1010000,323.2504
7399,1012000,302.7772
7410,1014000,326.1621
7420,1016000,385.4582
7431,1018000,294.663
7442,1020000,290.2468
7451,1022000,364.7549
7462,1024000,322.5905
7472,1026000,351.795
7482,1028000,268.9279
7493,1030000,268.4165
7507,1032000,236.2339
7521,1034000,241.855
7534,1036000,219.5123
7547,1038000,285.9992
7562,1040000,212.1581
7575,1042000,267.2122
7587,1044000,263.911
7600,1046000,286.0878
7614,1048000,240.1943
7627,1050000,260.6498
7638,1052000,306.3595
7654,1054000,202.8106
7667,1056000,266.883
7681,1058000,234.2051
7697,1060000,190.242
7714,1062000,169.9198
7729,1064000,210.8657
7744,1066000,215.214
7768,1068000,134.509
7786,1070000,183.2127
7807,1072000,151.8618
7827,1074000,161.6585
7846,1076000,165.3362
7866,1078000,168.6243
7883,1080000,206.2806
7901,1082000,188.7855
7920,1084000,163.7213
7940,1086000,186.0394
7960,1088000,188.8324
7983,1090000,177.5771
8006,1092000,177.5864
8027,1094000,193.8242
8049,1096000,180.8619
8070,1098000,184.1537
8094,1100000,172.758
8117,1102000,182.3631
8139,1104000,178.8388
8160,1106000,202.3416
8183,1108000,185.9261
8204,1110000,198.708
8224,1112000,198.8122
8244,1114000,186.0114
8263,1116000,222.4436
8282,1118000,209.6845
8305,1120000,175.5931
8326,1122000,191.6881
8347,1124000,199.4629
8368,1126000,205.3745
8398,1128000,122.0301
8432,1130000,113.1299
8458,1132000,147.6807
8483,1134000,167.6061
8507,1136000,180.4813
8535,1138000,150.4644
8564,1140000,140.682
8592,1142000,149.4447
8614,1144000,151.6154
8633,1146000,196.3476
8652,1148000,183.8467
8672,1150000,210.231
8694,1152000,174.4118
8717,1154000,177.6861
8740,1156000,182.7419
8763,1158000,174.67
8786,1160000,182.7306
8808,1162000,185.8468
8829,1164000,187.5507
8848,1166000,208.2304
8870,1168000,181.634
8893,1170000,164.7917
8914,1172000,188.2518
8937,1174000,158.7057
8961,1176000,162.5792
8982,1178000,177.5666
9003,1180000,205.6957
9026,1182000,174.7451
9044,1184000,228.4551
9069,1186000,148.4931
9094,1188000,147.666
9116,1190000,186.6791
9137,1192000,181.3187
9158,1194000,167.7233
9183,1196000,143.1904
9205,1198000,173.2473
9228,1200000,152.8969
9249,1202000,160.5619
9272,1204000,148.7093
9297,1206000,133.0281
9319,1208000,156.4167
9341,1210000,148.0253
9364,1212000,156.0277
9388,1214000,140.3836
9411,1216000,147.9969
9435,1218000,149.4076
9462,1220000,124.9349
9489,1222000,129.4643
9514,1224000,145.4555
9542,1226000,129.2277
9571,1228000,137.708
9599,1230000,136.8033
9624,1232000,160.2768
9648,1234000,187.4166
9675,1236000,143.0506
9699,1238000,170.805
9726,1240000,152.1888
9754,1242000,140.9616
9781,1244000,142.7182
9808,1246000,146.1288
9834,1248000,153.6571
9859,1250000,159.9028
9882,1252000,190.4801
9906,1254000,169.9446
9931,1256000,166.3311
9961,1258000,138.4397
9991,1260000,127.2915
10019,1262000,149.7042
10043,1264000,178.1159
10067,1266000,186.2077
10092,1268000,173.9817
10116,1270000,179.9856
10140,1272000,184.2246
10163,1274000,184.5474
10186,1276000,201.0255
10209,1278000,194.824
10231,1280000,197.3439
10256,1282000,182.9978
10279,1284000,192.1519
10305,1286000,155.4017
10331,1288000,166.899
10357,1290000,165.9462
10383,1292000,160.7992
10407,1294000,186.2097
10432,1296000,175.2327
10455,1298000,181.7464
10482,1300000,160.9187
10508,1302000,169.6991
10534,1304000,169.0733
10558,1306000,186.561
10581,1308000,194.453
10606,1310000,175.8794
10631,1312000,173.3976
10654,1314000,190.928
10678,1316000,184.6165
10704,1318000,169.4305
10727,1320000,184.0142
10750,1322000,192.6393
10773,1324000,193.8006
10796,1326000,188.8374
10820,1328000,180.5737
10843,1330000,192.9195
10867,1332000,181.982
10892,1334000,178.197
10917,1336000,174.0611
10941,1338000,175.5954
10965,1340000,183.7394
10988,1342000,187.103
11013,1344000,177.214
11037,1346000,177.008
11060,1348000,195.0616
11083,1350000,190.7764
11106,1352000,193.3334
11131,1354000,171.8182
11155,1356000,180.516
11178,1358000,191.9277
11201,1360000,189.7961
11225,1362000,189.2875
11247,1364000,197.5658
11270,1366000,193.444
11294,1368000,183.4392
11317,1370000,191.0133
11339,1372000,197.9402
11361,1374000,210.818
11383,1376000,203.0896
11405,1378000,200.0575
11428,1380000,195.706
11451,1382000,190.3177
11476,1384000,178.3814
11499,1386000,186.3177
11523,1388000,186.7508
11547,1390000,180.2288
11572,1392000,172.3659
11596,1394000,182.9666
11620,1396000,184.0165
11644,1398000,182.8577
11670,1400000,167.5129
11696,1402000,165.7782
11721,1404000,174.6553
11746,1406000,177.0968
11770,1408000,177.9641
11794,1410000,192.7627
11818,1412000,184.9626
11841,1414000,193.149
11865,1416000,180.0304
11888,1418000,192.0156
11911,1420000,197.5241
11934,1422000,193.6279
11957,1424000,192.5215
11979,1426000,199.3301
12004,1428000,174.1413
12028,1430000,181.3164
12053,1432000,184.1683
12077,1434000,174.5701
12103,1436000,164.811
12129,1438000,169.4534
12155,1440000,160.6096
12182,1442000,162.0998
12207,1444000,176.2353
12231,1446000,187.6617
12252,1448000,205.2974
12275,1450000,200.0601
12297,1452000,209.3763
12319,1454000,206.7474
12340,1456000,212.3982
12362,1458000,204.294
12385,1460000,192.4385
12408,1462000,196.9693
12432,1464000,187.4497
12455,1466000,187.2931
12477,1468000,199.5324
12500,1470000,190.4769
12524,1472000,190.652
12547,1474000,184.7297
12570,1476000,196.636
12591,1478000,202.7419
12614,1480000,191.6243
12636,1482000,199.6425
12658,1484000,200.738
12678,1486000,218.0421
12699,1488000,216.3478
12721,1490000,202.0711
12741,1492000,211.6512
12763,1494000,200.2612
12785,1496000,197.5655
12806,1498000,206.3215
12827,1500000,215.0608
12849,1502000,207.5421
12868,1504000,228.8721
12888,1506000,218.4872
12908,1508000,222.5792
12928,1510000,216.3605
12948,1512000,222.8996
12970,1514000,195.0091
12993,1516000,184.8499
13014,1518000,209.6637
13035,1520000,199.0874
13055,1522000,219.6439
13076,1524000,207.3642
13096,1526000,212.6939
13116,1528000,214.8003
13134,1530000,230.9099
13154,1532000,214.4979
13175,1534000,206.3419
13196,1536000,205.0203
13218,1538000,195.6501
13240,1540000,194.3135
13261,1542000,206.9386
13282,1544000,203.2882
13303,1546000,204.9514
13324,1548000,204.2906
13344,1550000,207.8231
13366,1552000,203.6018
13387,1554000,203.6346
13409,1556000,207.643
13430,1558000,195.372
13453,1560000,185.0677
13476,1562000,190.2719
13497,1564000,203.3218
13518,1566000,209.6904
13537,1568000,214.6872
13558,1570000,212.6533
13579,1572000,219.02
13599,1574000,213.1988
13619,1576000,228.0516
13640,1578000,215.2174
13661,1580000,210.7457
13683,1582000,182.9856
13705,1584000,198.4607
13725,1586000,216.7137
13743,1588000,244.6666
13764,1590000,207.3751
13782,1592000,236.3327
13801,1594000,236.0168
13818,1596000,235.6513
13837,1598000,211.6075
13856,1600000,225.0538
13875,1602000,217.286
13894,1604000,229.045
13915,1606000,185.2589
13934,1608000,213.7842
13956,1610000,195.9895
13978,1612000,169.0125
13997,1614000,205.2358
14017,1616000,208.9353
14034,1618000,217.4204
14054,1620000,200.6494
14072,1622000,214.3127
14090,1624000,198.4517
14108,1626000,211.8008
14128,1628000,211.2665
14147,1630000,215.4471
14164,1632000,221.0392
14183,1634000,221.7185
14202,1636000,216.8951
14219,1638000,227.0166
14238,1640000,205.6503
14258,1642000,210.6723
14276,1644000,230.5075
14297,1646000,201.2357
14316,1648000,207.8302
14336,1650000,222.6404
14357,1652000,208.2668
14377,1654000,209.932
14398,1656000,210.8737
14419,1658000,192.234
14440,1660000,195.2024
14461,1662000,204.8342
14481,1664000,203.5812
14503,1666000,197.1573
14524,1668000,191.5645
14544,1670000,205.8279
14565,1672000,195.1083
14584,1674000,212.2274
14606,1676000,189.7479
14627,1678000,192.1316
14646,1680000,203.6703
14670,1682000,158.5832
14692,1684000,170.8473
14715,1686000,182.3422
14738,1688000,166.1617
14759,1690000,192.4783
14780,1692000,171.3863
14801,1694000,185.7282
14824,1696000,171.9362
14844,1698000,188.4641
14862,1700000,186.1318
14879,1702000,217.44
14899,1704000,167.7207
14916,1706000,204.6759
14931,1708000,216.429
14947,1710000,215.4411
14962,1712000,222.3431
14980,1714000,187.8978
14994,1716000,222.1162
15008,1718000,227.1356
15025,1720000,209.1166
15041,1722000,223.3021
15055,1724000,233.298
15071,1726000,208.244
15086,1728000,224.1928
15101,1730000,222.0307
15112,1732000,289.8104
15127,1734000,220.1805
15145,1736000,210.1673
15161,1738000,228.7157
15177,1740000,212.3933
15193,1742000,232.785
15210,1744000,222.4692
15227,1746000,233.7772
15243,1748000,222.0908
15259,1750000,225.5099
15277,1752000,223.4698
15293,1754000,230.5103
15309,1756000,209.8943
15325,1758000,228.7857
15342,1760000,196.2348
15361,1762000,196.9454
15380,1764000,194.1904
15398,1766000,206.5496
15416,1768000,201.2738
15433,1770000,210.3878
15448,1772000,251.6628
15463,1774000,240.0076
15478,1776000,229.4075
15491,1778000,265.5109
15505,1780000,255.9194
15518,1782000,268.0406
15532,1784000,249.9213
15544,1786000,273.5023
15557,1788000,246.0528
15571,1790000,242.6441
15585,1792000,247.5964
15597,1794000,286.3448
15610,1796000,247.9648
15624,1798000,250.6635
15636,1800000,265.7282
15649,1802000,241.6244
15662,1804000,237.008
15680,1806000,196.8327
15695,1808000,234.8754
15710,1810000,235.2289
15724,1812000,242.3024
15737,1814000,268.154
15752,1816000,241.1529
15765,1818000,260.9142
15779,1820000,239.253
15790,1822000,277.8266
15801,1824000,280.3877
15813,1826000,291.5406
15826,1828000,258.2701
15839,1830000,257.1983
15852,1832000,252.7151
15864,1834000,270.1584
15873,1836000,305.3283
15884,1838000,270.276
15896,1840000,267.744
15905,1842000,306.8569
15912,1844000,357.7164
15921,1846000,336.8439
15932,1848000,250.6111
15942,1850000,301.4876
15956,1852000,208.9221
15966,1854000,298.7006
15982,1856000,190.2773
15996,1858000,208.4897
16008,1860000,237.5253
16020,1862000,235.9431
16035,1864000,188.0345
16048,1866000,210.8034
16060,1868000,203.7854
16072,1870000,236.9992
16082,1872000,267.4599
16092,1874000,274.8956
16100,1876000,290.5302
16108,1878000,339.7701
16120,1880000,222.7157
16133,1882000,234.2971
16144,1884000,209.5273
16153,1886000,288.9988
16162,1888000,226.1201
16171,1890000,344.153
16179,1892000,283.2041
16188,1894000,297.066
16198,1896000,303.8592
16209,1898000,262.6698
16221,1900000,248.1578
16234,1902000,227.1769
16248,1904000,240.4291
16261,1906000,235.0893
16276,1908000,228.8452
16287,1910000,281.4693
16300,1912000,242.3856
16314,1914000,260.1812
16326,1916000,265.5773
16341,1918000,231.7985
16356,1920000,239.2385
16370,1922000,242.0862
16387,1924000,227.3269
16403,1926000,226.9796
16420,1928000,220.2027
16439,1930000,196.0867
16455,1932000,222.3362
16474,1934000,183.5904
16491,1936000,190.3905
16512,1938000,174.3646
16529,1940000,205.6129
16547,1942000,197.9698
16565,1944000,201.3947
16582,1946000,197.7271
16597,1948000,208.4013
16613,1950000,208.4217
16627,1952000,231.6817
16640,1954000,236.1225
16653,1956000,240.3453
16665,1958000,246.1569
16682,1960000,189.263
16699,1962000,173.3962
16715,1964000,212.9611
16732,1966000,185.9823
16751,1968000,177.6085
16766,1970000,209.0675
16782,1972000,196.6222
16799,1974000,188.8657
16816,1976000,191.5957
16833,1978000,177.4898
16851,1980000,189.1912
16869,1982000,184.4841
16885,1984000,206.5878
16898,1986000,239.0008
16913,1988000,229.4522
16929,1990000,199.6109
16943,1992000,230.8581
16958,1994000,228.2212
16971,1996000,244.5594
16985,1998000,233.5462
16999,2000000,229.6413
17012,2002000,227.8972
17027,2004000,216.1597
17041,2006000,230.2859
17051,2008000,291.125
17061,2010000,284.5414
17072,2012000,271.5773
17087,2014000,183.578
17102,2016000,221.7419
17117,2018000,180.2758
17133,2020000,186.1961
17145,2022000,230.8138
17159,2024000,211.3569
17178,2026000,158.4123
17195,2028000,175.7293
17209,2030000,202.022
17224,2032000,196.1631
17244,2034000,149.3098
17262,2036000,156.1888
17276,2038000,207.7347
17289,2040000,219.3228
17304,2042000,189.0216
17320,2044000,180.8409
17334,2046000,219.1708
17351,2048000,182.5976
17366,2050000,188.3077
17381,2052000,201.1255
17395,2054000,227.0545
17407,2056000,248.2311
17421,2058000,215.2997
17436,2060000,198.4954
17448,2062000,261.8083
17463,2064000,196.5028
17480,2066000,192.6411
17497,2068000,177.9935
17517,2070000,148.8422
17538,2072000,141.0816
17564,2074000,117.8546
17582,2076000,154.0541
17606,2078000,128.0582
17626,2080000,152.073
17647,2082000,127.2806
17666,2084000,153.1887
17684,2086000,159.7512
17702,2088000,158.9586
17723,2090000,143.7425
17742,2092000,150.5899
17759,2094000,178.6284
17776,2096000,156.6991
17793,2098000,186.8952
17815,2100000,139.1722
17837,2102000,125.182
17857,2104000,144.0727
17876,2106000,167.9208
17896,2108000,146.3773
17915,2110000,160.8626
17933,2112000,174.8937
17949,2114000,206.0937
17965,2116000,209.9392
17979,2118000,231.215
17993,2120000,226.4142
18007,2122000,243.0067
18025,2124000,185.3321
18041,2126000,202.3257
18056,2128000,212.0504
18072,2130000,205.3932
18088,2132000,206.781
